,Gads_true,Gads_pred,Cadsb_true,Cadsb_pred,Csite_true,Csite_pred
4922,0.066313624,0.105785854,3,3,1,1
4923,-0.1360168,-0.15770662,0,0,0,0
4924,-1.0137526,-0.964864,3,3,2,2
4925,-0.69478285,-0.63760734,4,4,1,1
4926,0.38651526,0.49175492,0,0,0,0
4927,-0.047498524,-0.061427414,6,6,1,1
4928,0.10690418,0.12982447,1,1,2,2
4929,-0.39734066,-0.3815192,0,0,0,0
4930,-0.40427625,-0.44212407,6,6,1,1
4931,-0.08492816,-0.13981667,6,6,1,1
4932,0.17548816,0.180913,1,1,2,2
4933,-1.0195719,-1.0104146,4,4,1,1
4934,0.5683037,0.55626667,0,0,0,0
4935,0.34003177,0.44518524,3,3,2,2
4936,-0.3370645,-0.2893334,3,3,1,1
4937,1.350133,1.2558738,2,2,0,0
4938,-0.36288393,-0.17751695,3,3,2,2
4939,-1.094802,-1.1003383,5,5,0,0
4940,-0.8680569,-0.90033865,5,5,0,0
4941,-0.2487635,-0.22102532,3,3,2,2
4942,-0.9330185,-0.7824007,1,1,2,2
4943,0.052805856,0.036867104,3,3,1,1
4944,0.33578697,0.32853276,3,3,2,2
4945,-0.08984097,0.084412076,1,1,2,2
4946,0.8508824,0.77708125,3,3,1,1
4947,0.53520787,0.5265748,3,3,2,2
4948,-0.68549347,-0.77651083,1,1,2,2
4949,-0.23101665,-0.2658895,6,6,1,1
4950,-0.22456613,-0.22458103,6,6,1,1
4951,-1.0710102,-1.042747,4,4,1,1
4952,-0.2646038,-0.22265199,3,3,1,1
4953,-0.061170824,-0.121350855,3,3,2,2
4954,-0.22062401,-0.30373418,1,1,2,2
4955,0.41938677,0.088217944,3,3,2,2
4956,0.09895097,0.009052064,1,1,2,2
4957,-0.24232589,-0.22096983,6,6,1,1
4958,-0.94681585,-0.90538824,5,5,0,0
4959,0.6408697,0.6518105,3,3,2,2
4960,1.057593,1.0035505,3,3,1,1
4961,-0.31950405,-0.3447768,0,0,0,0
4962,-0.2282954,-0.29446065,6,6,1,1
4963,-1.1794039,-1.3103107,5,5,0,0
4964,0.18639961,0.20828876,3,3,1,1
4965,0.24964744,0.2264042,3,3,1,1
4966,0.035156727,-0.10639687,3,3,1,1
4967,-0.49489537,-0.4837572,0,0,0,0
4968,-0.43106326,-0.501295,0,0,0,0
4969,-0.23526075,-0.24392976,1,1,2,2
4970,-0.04698226,-0.059755757,0,0,0,0
4971,0.023147065,0.02536133,3,3,2,2
4972,-0.37756747,-0.35506657,6,6,1,1
4973,0.76818454,0.7425786,3,3,1,1
4974,0.18040898,0.20141405,0,0,0,0
4975,-0.80349684,-0.8372684,5,5,0,0
4976,-0.24276584,-0.24989823,6,6,1,1
4977,-1.1162288,-1.110934,5,5,0,0
4978,-1.429799,-1.4170614,5,5,0,0
4979,-0.17127277,-0.18661031,6,6,1,1
4980,0.18181953,0.15992156,3,3,1,1
4981,-2.1094377,-2.1168745,4,4,1,1
4982,0.8074127,0.7854501,3,3,1,1
4983,0.3847301,0.32811785,0,0,0,0
4984,0.17918779,0.16187394,3,3,2,2
4985,0.31064478,0.3816936,1,1,2,2
4986,0.12516904,0.13424797,3,3,2,2
4987,-0.045006067,-0.04537925,3,3,1,1
4988,-1.3837882,-1.3876189,4,4,1,1
4989,-1.7587764,-1.7743455,4,4,1,1
4990,-1.6822505,-1.6534824,4,4,1,1
4991,-1.2608598,-1.2587788,5,5,0,0
4992,-0.2566913,-0.26716965,6,6,1,1
4993,-1.5441488,-1.5496614,5,5,0,0
4994,0.37759632,0.3922112,3,3,1,1
4995,0.17859209,0.17900677,0,0,0,0
4996,-0.7432625,-0.717548,3,3,2,2
4997,-1.2263728,-1.1952652,5,5,0,0
4998,-0.34544766,-0.34343085,6,6,1,1
4999,-0.12762083,-0.11236668,4,4,1,1
5000,-2.0947397,-2.1295662,4,4,1,1
5001,-1.4091998,-1.4602273,4,4,1,1
5002,-0.27969387,-0.21469323,1,1,2,2
5003,0.44200253,0.3983375,3,3,1,1
5004,-0.34888822,-0.38657245,0,0,0,0
5005,1.0788542,1.0542052,3,3,1,1
5006,1.0672758,1.0493338,2,2,0,0
5007,-1.2513661,-1.2759848,5,5,0,0
5008,-1.8432375,-1.843197,4,4,1,1
5009,-1.0567688,-1.0560838,4,4,1,1
5010,-1.0595988,-1.0475235,5,5,0,0
5011,-0.43106887,-0.39980993,3,3,2,2
5012,-1.2268993,-1.2119592,5,5,0,0
5013,-0.43832618,-0.39258775,4,4,1,1
5014,-1.3090732,-1.2888024,4,4,1,1
5015,0.16308379,0.1172584,3,3,2,2
5016,0.33670467,0.45346445,3,3,2,2
5017,-0.019867865,-0.017315932,3,3,2,2
5018,0.00352041,0.09976282,1,1,2,2
5019,-0.08052095,-0.032544687,1,1,2,2
5020,-0.69821215,-0.63252366,4,4,1,1
5021,1.0550423,1.018354,2,2,0,0
5022,-0.29271302,-0.23106965,0,0,0,0
5023,-0.635867,-0.5430153,6,6,1,1
5024,-1.4169871,-1.391895,4,4,1,1
5025,1.1366702,1.1300249,2,2,0,0
5026,-0.049382657,-0.042809844,3,3,2,2
5027,-1.3827837,-1.3394967,4,4,1,1
5028,0.027030844,0.052909613,3,3,2,2
5029,-0.45826092,-0.50403327,6,6,1,1
5030,-0.24724795,-0.27181906,3,3,2,2
5031,-1.044713,-1.1019509,3,3,2,2
5032,0.82830745,0.8775445,2,2,0,0
5033,-0.5158368,-0.42083067,3,3,1,1
5034,0.12378336,0.166858,1,1,2,2
5035,-0.35699216,-0.27446264,6,6,1,1
5036,-0.39944354,-0.39191797,6,6,1,1
5037,-0.5305159,-0.5333249,6,6,1,1
5038,-0.32054657,-0.3006934,3,3,1,1
5039,0.4972465,0.26333863,3,3,1,1
5040,-1.4494349,-1.3957866,4,4,1,1
5041,0.2515619,0.23566984,1,1,2,2
5042,-0.6854849,-0.57933885,1,1,2,2
5043,-0.45607495,-0.41891247,6,6,1,1
5044,-1.0943588,-1.0849359,4,4,1,1
5045,-1.1939076,-1.2246541,5,5,0,0
5046,0.21505454,0.23956378,3,3,2,2
5047,-1.9605725,-1.9167581,4,4,1,1
5048,-1.47269,-1.456493,5,5,0,0
5049,-0.32640734,-0.31788582,1,1,2,2
5050,-1.0659425,-1.038145,5,5,0,0
5051,0.13499936,0.16022329,1,1,2,2
5052,-1.4134291,-1.501744,4,4,1,1
5053,0.35144293,0.4160956,0,0,0,0
5054,1.1974187,1.2567321,2,2,0,0
5055,-0.455631,-0.3982183,0,0,0,0
5056,1.5769601,1.5842007,2,2,0,0
5057,-0.23202091,-0.2064001,3,3,2,2
5058,-0.5840231,-0.5779639,6,6,1,1
5059,-1.4351614,-1.3368032,4,4,1,1
5060,-0.40925932,-0.37646964,3,3,2,2
5061,0.22211505,0.27424556,0,0,0,0
5062,0.12366743,0.10713862,3,3,1,1
5063,-0.4380107,-0.4334866,0,0,0,0
5064,-0.28396267,-0.31413952,6,6,1,1
5065,-1.430085,-1.3376436,5,5,0,0
5066,-1.7767148,-1.7950091,4,4,1,1
5067,-0.821497,-0.832176,4,4,1,1
5068,-0.24898936,-0.21175113,3,3,2,2
5069,-1.3796264,-1.3222247,4,4,1,1
5070,-0.521766,-0.47544646,6,6,1,1
5071,-0.5028834,-0.49968898,0,0,0,0
5072,-0.94762343,-1.0041256,5,5,0,0
5073,-1.5151403,-1.4579673,5,5,0,0
5074,0.01773973,0.014199272,1,1,2,2
5075,-0.41742194,-0.3789985,0,0,0,0
5076,-1.161402,-1.1691175,5,5,0,0
5077,-0.62172365,-0.6527698,6,6,1,1
5078,-0.72701883,-0.70436454,3,3,2,2
5079,0.29787612,0.31743336,0,0,0,0
5080,-0.47285503,-0.5418558,1,1,2,2
5081,-0.9345355,-0.95837396,1,1,2,2
5082,-0.17795894,-0.122747436,1,1,2,2
5083,-1.3217477,-1.3476534,5,5,0,0
5084,2.2001846,2.3058615,2,2,0,0
5085,-0.41786942,-0.38515848,0,0,0,0
5086,-0.49297875,-0.42372018,0,0,0,0
5087,1.7869306,1.9282206,2,2,0,0
5088,-1.3328844,-1.2521961,4,4,1,1
5089,-0.11591367,-0.16911355,0,0,0,0
5090,-1.2309055,-1.2067331,5,5,0,0
5091,-0.2809621,-0.27031502,6,6,1,1
5092,0.10332848,0.14800295,0,0,0,0
5093,-1.0106517,-1.0116472,5,5,0,0
5094,-0.7816474,-0.8133509,4,4,1,1
5095,0.29865828,0.22262599,1,1,2,2
5096,-0.24445161,-0.21951443,0,0,0,0
5097,-0.031613164,-0.11813748,3,3,2,2
5098,-0.24037685,-0.22197609,0,0,0,0
5099,-0.5007223,-0.38091323,0,0,0,0
5100,-1.5795186,-1.561975,4,4,1,1
5101,-0.9068581,-0.8631071,1,1,2,2
5102,-1.2092516,-1.1815566,5,5,0,0
5103,-0.26112047,-0.26245186,6,6,1,1
5104,0.0879911,0.119268395,3,3,2,2
5105,0.7217646,0.6303453,3,3,1,1
5106,-0.51274437,-0.42164052,6,6,1,1
5107,0.00834936,0.018887907,1,1,2,2
5108,-0.2622857,-0.22058636,0,0,0,0
5109,0.23860118,0.27499813,3,3,2,2
5110,0.40240124,0.5367807,1,1,2,2
5111,0.08594616,0.16364944,3,3,2,2
5112,-1.5980607,-1.5234582,5,5,0,0
5113,-0.34036547,-0.36649147,6,6,1,1
5114,0.020075895,0.039649718,3,3,1,1
5115,-1.4869642,-1.4567903,4,4,1,1
5116,-1.2179722,-1.2330343,5,5,0,0
5117,-0.9874633,-0.9846123,4,4,1,1
5118,0.13368031,-0.06923519,3,3,2,2
5119,-1.3968427,-1.4156233,5,5,0,0
5120,-0.08634479,-0.122548185,6,6,1,1
5121,-0.7069556,-0.75457656,3,3,2,2
5122,0.12051296,0.17998165,3,3,2,2
5123,-0.47484273,-0.46778128,6,6,1,1
5124,-1.4200622,-1.4203532,4,4,1,1
5125,-0.7747447,-0.7911372,5,5,0,0
5126,0.38524267,0.36626878,3,3,2,2
5127,-1.0852728,-0.9619342,3,3,2,2
5128,-0.9776,-0.9352913,5,5,0,0
5129,-1.2566588,-1.3057255,4,4,1,1
5130,-1.1901485,-1.1730596,5,5,0,0
5131,-1.2391665,-1.3537015,5,5,0,0
5132,-1.6551021,-1.6197109,4,4,1,1
5133,-1.5456094,-1.4811634,4,4,1,1
5134,-1.8834103,-1.8751647,4,4,1,1
5135,-1.2147459,-1.2052912,3,3,2,2
5136,-0.24358273,-0.27295044,4,4,1,1
5137,-0.41252244,-0.42525837,0,0,0,0
5138,-0.71155334,-0.7334125,3,3,2,2
5139,-0.443104,-0.4451473,0,0,0,0
5140,-1.995648,-1.9929962,4,4,1,1
5141,-0.06489345,-0.06487909,3,3,2,2
5142,0.099556796,0.1354302,3,3,1,1
5143,-0.38060802,-0.32319075,6,6,1,1
5144,-0.8199404,-0.8225279,5,5,0,0
5145,-0.48878425,-0.48922676,6,6,1,1
5146,-0.4608643,-0.47362122,3,3,1,1
5147,-1.4463258,-1.2334752,5,5,0,0
5148,0.14273944,0.12423906,1,1,2,2
5149,-1.6045768,-1.5682334,4,4,1,1
5150,0.047867004,0.06160102,3,3,1,1
5151,1.0529522,1.1295186,2,2,0,0
5152,-0.9292968,-0.9142367,4,4,1,1
5153,1.0027671,1.1017306,2,2,0,0
5154,0.00829758,0.05181314,1,1,2,2
5155,-0.40600377,-0.43796164,6,6,1,1
5156,-0.6734644,-0.5737465,6,6,1,1
5157,-0.49537313,-0.52454996,6,6,1,1
5158,-1.149459,-1.1671572,5,5,0,0
5159,-1.3328056,-1.3635325,5,5,0,0
5160,-1.4836032,-1.4680297,5,5,0,0
5161,-0.22723655,-0.16346921,0,0,0,0
5162,-0.36936334,-0.42394564,0,0,0,0
5163,-0.27168888,-0.23469272,6,6,1,1
5164,2.2207534,2.1594765,2,2,0,0
5165,0.1325347,0.21147768,3,3,2,2
5166,0.48257005,0.44854054,3,3,2,2
5167,0.008117935,0.026287254,3,3,2,2
5168,-1.264223,-1.2620366,5,5,0,0
5169,-1.225473,-1.3371804,4,4,1,1
5170,0.5314593,0.6609986,3,3,1,1
5171,0.32721534,0.34208247,1,1,2,2
5172,-1.9016389,-1.8475187,4,4,1,1
5173,-0.3679882,-0.36862016,6,6,1,1
5174,-0.37008744,-0.38156754,6,6,1,1
5175,-0.17865725,-0.18936603,4,4,1,1
5176,1.1590775,1.1656262,3,3,2,2
5177,-0.32988346,-0.41379094,1,1,2,2
5178,0.45116746,0.6470293,3,3,1,1
5179,-0.26753953,-0.36470705,0,0,0,0
5180,-1.2176001,-1.2066619,4,4,1,1
5181,-0.18060741,-0.05682674,3,3,2,2
5182,-1.0701568,-1.0673223,5,5,0,0
5183,-1.4646441,-1.4558036,4,4,1,1
5184,-1.8586863,-1.8858759,4,4,1,1
5185,-0.4169247,-0.40691477,6,6,1,1
5186,-0.9179619,-0.9691632,4,4,1,1
5187,0.61035186,0.61816657,3,3,1,1
5188,-0.59047174,-0.60906565,6,6,1,1
5189,0.22419259,0.25853103,3,3,2,2
5190,0.68230706,0.66643894,3,3,1,1
5191,0.45340848,0.57832575,3,3,2,2
5192,-0.6493901,-0.6190028,3,3,2,2
5193,-0.8694489,-0.8861715,5,5,0,0
5194,-0.73656124,-0.7311826,3,3,2,2
5195,0.98287916,0.99501836,2,2,0,0
5196,-0.3013555,-0.28156865,3,3,2,2
5197,1.3019345,1.2432351,2,2,0,0
5198,-1.0671016,-1.0817556,4,4,1,1
5199,-0.2333123,-0.312025,0,0,0,0
5200,-0.10772958,-0.100294515,3,3,1,1
5201,-0.5896643,-0.58272326,6,6,1,1
5202,-0.5509798,-0.56404936,1,1,2,2
5203,0.13467474,0.15088284,1,1,2,2
5204,-0.15148753,-0.111251555,3,3,2,2
5205,-0.34401983,-0.3674003,6,6,1,1
5206,-0.2113411,-0.2406553,6,6,1,1
5207,-0.14970805,-0.021645933,1,1,2,2
5208,-1.489092,-1.4355681,5,5,0,0
5209,-0.46778238,-0.48624414,1,1,2,2
5210,-1.1928738,-1.11469,3,3,2,2
5211,-0.41184393,-0.40826684,6,6,1,1
5212,-0.36929572,-0.34063303,6,6,1,1
5213,0.5471154,0.5781716,3,3,2,2
5214,-0.3318931,-0.38799322,3,3,1,1
5215,0.5520583,0.51445025,0,0,0,0
5216,-1.1891905,-1.1383952,5,5,0,0
5217,-0.118227445,-0.045204762,3,3,2,2
5218,-0.22578602,-0.17477104,6,6,1,1
5219,-0.13816006,-0.15996727,6,6,1,1
5220,-0.5503869,-0.52724236,6,6,1,1
5221,0.65886945,0.64705056,3,3,1,1
5222,0.3725271,0.29347292,3,3,1,1
5223,-0.45126522,-0.41266778,6,6,1,1
5224,0.63095754,0.6000929,3,3,1,1
5225,-0.09205414,-0.044044957,3,3,2,2
5226,-0.014178695,0.028939143,3,3,1,1
5227,-0.44538367,-0.41252866,6,6,1,1
5228,-0.49043864,-0.39962098,1,1,2,2
5229,0.9703064,1.0097622,3,3,1,1
5230,0.21317421,0.2157572,3,3,1,1
5231,1.1338505,1.1181618,2,2,0,0
5232,0.16237958,0.17694804,3,3,1,1
5233,1.2790949,1.2463225,2,2,0,0
5234,-0.3900852,-0.40194893,6,6,1,1
5235,-0.07705232,0.027305335,3,3,2,2
5236,0.75956595,0.73768926,2,2,0,0
5237,-1.6102624,-1.5309741,5,5,0,0
5238,-0.62155646,-0.6201473,6,6,1,1
5239,-0.38226956,-0.38774517,0,0,0,0
5240,-0.51124203,-0.57780504,6,6,1,1
5241,-0.6263132,-0.59305257,4,4,1,1
5242,-0.27339068,-0.27578974,1,1,2,2
5243,-0.24575187,-0.29774624,0,0,0,0
5244,1.7533487,1.7429049,2,2,0,0
5245,-0.2049814,-0.22945678,6,6,1,1
5246,-1.3002514,-1.3263111,5,5,0,0
5247,-0.88528955,-0.95381474,5,5,0,0
5248,0.57155585,0.56031364,3,3,1,1
5249,-2.1163073,-1.936623,4,4,1,1
5250,1.1774468,1.1903062,2,2,0,0
5251,-0.4422038,-0.38059944,6,6,1,1
5252,-0.80796075,-0.9486821,1,1,2,2
5253,0.09783725,0.19433576,0,0,0,0
5254,-0.5072944,-0.5072037,6,6,1,1
5255,1.2083318,1.2378694,2,2,0,0
5256,-0.3997757,-0.43168184,0,0,0,0
5257,-0.47489443,-0.40830007,6,6,1,1
5258,-1.8579943,-1.8371034,4,4,1,1
5259,0.40604332,0.3518188,3,3,1,1
5260,-0.48389453,-0.45438898,6,6,1,1
5261,-0.29736596,-0.27591988,0,0,0,0
5262,-0.30683705,-0.2862365,6,6,1,1
5263,-0.3463927,-0.37246644,6,6,1,1
5264,-0.4929034,-0.5021929,6,6,1,1
5265,-0.23730758,-0.22357501,6,6,1,1
5266,-0.2546914,-0.21762896,1,1,2,2
5267,-1.0514841,-1.0917304,5,5,0,0
5268,-0.1277124,-0.15542354,0,0,0,0
5269,-0.36018878,-0.37851226,6,6,1,1
5270,-0.64440066,-0.5851486,6,6,1,1
5271,0.14248922,0.11292602,0,0,0,0
5272,-0.3575605,-0.35886264,3,3,2,2
5273,-0.15013376,-0.14402296,6,6,1,1
5274,-0.3961007,-0.3424597,4,4,1,1
5275,0.33759698,0.3036985,3,3,2,2
5276,-1.183933,-1.2636386,4,4,1,1
5277,-1.1344894,-1.0880384,5,5,0,0
5278,-0.6004908,-0.58112264,6,6,1,1
5279,-1.8009113,-1.6135262,4,4,1,1
5280,-0.43179202,-0.41978714,1,1,2,2
5281,-0.4875838,-0.4479292,6,6,1,1
5282,-0.3668502,-0.31606224,6,6,1,1
5283,0.11370951,0.17222582,0,0,0,0
5284,-0.33394566,-0.30788508,0,0,0,0
5285,0.21791725,0.21111956,3,3,1,1
5286,0.8385357,0.81229347,2,2,0,0
5287,-0.17061862,-0.13021131,0,0,0,0
5288,-0.3638791,-0.34841335,6,6,1,1
5289,-0.8896554,-0.8676833,1,1,2,2
5290,-1.0242496,-0.9705469,4,4,1,1
5291,-1.2698572,-1.294127,4,4,1,1
5292,-0.7246263,-0.5993434,3,3,2,2
5293,1.1392084,0.90186274,2,2,0,0
5294,-0.36963284,-0.2978317,0,0,0,0
5295,-1.7439797,-1.6969587,4,4,1,1
5296,-1.9394231,-1.885473,4,4,1,1
5297,0.11999033,0.156676,3,3,1,1
5298,-1.5526971,-1.6365597,1,1,2,2
5299,-0.0499655,-0.09544709,0,0,0,0
5300,-0.36169145,-0.36278683,3,3,2,2
5301,0.37647232,0.37692735,0,0,0,0
5302,-0.28346783,-0.28998524,0,0,0,0
5303,-0.43008217,-0.42235586,6,6,1,1
5304,-0.22325096,-0.17029046,0,0,0,0
5305,0.07422512,0.07382627,0,0,0,0
5306,-0.42775935,-0.43055338,6,6,1,1
5307,0.28645167,0.31153202,0,0,0,0
5308,-1.1282239,-1.1703484,5,5,0,0
5309,-0.33618948,-0.34958196,1,1,2,2
5310,-0.96238536,-0.9396688,5,5,0,0
5311,-1.3483573,-1.3981866,5,5,0,0
5312,-0.26030803,-0.17972077,0,0,0,0
5313,-0.1537713,-0.1775364,0,0,0,0
5314,-0.32452038,-0.32142252,6,6,1,1
5315,-0.64449215,-0.5563866,6,6,1,1
5316,-1.3341424,-1.2605544,4,4,1,1
5317,-1.1093822,-1.0770557,3,3,2,2
5318,0.33504376,0.36795467,3,3,1,1
5319,-0.30394155,-0.31306407,0,0,0,0
5320,1.1392628,1.0883005,2,2,0,0
5321,0.38466153,0.37654096,0,0,0,0
5322,0.03450098,0.006422341,0,0,0,0
5323,-0.20948012,-0.251191,3,3,2,2
5324,-0.8443329,-0.8905827,5,5,0,0
5325,0.34599665,0.39559036,3,3,2,2
5326,-1.1915562,-1.195981,5,5,0,0
5327,-0.1983879,-0.24007425,6,6,1,1
5328,-0.2728947,-0.26991406,0,0,0,0
5329,-0.82229966,-0.8080519,4,4,1,1
5330,-0.56685525,-0.5447409,3,3,1,1
5331,-1.5513859,-1.5014247,5,5,0,0
5332,-0.13518885,-0.17211427,6,6,1,1
5333,-0.38634115,-0.3128229,0,0,0,0
5334,-0.56861323,-0.44895256,0,0,0,0
5335,-0.002658075,0.15209895,2,2,0,0
5336,-0.24147338,-0.22870271,6,6,1,1
5337,-0.50962913,-0.4129066,1,1,2,2
5338,0.5694518,0.643569,3,3,2,2
5339,-0.23493068,-0.23654522,4,4,1,1
5340,-0.809893,-0.8392956,1,1,2,2
5341,-1.165566,-1.1799568,5,5,0,0
5342,-1.5635487,-1.4262354,4,4,1,1
5343,-0.5456295,-0.62338114,1,1,2,2
5344,-0.45263085,-0.41911444,6,6,1,1
5345,-1.141356,-1.138945,5,5,0,0
5346,-1.4367136,-1.3939548,1,1,2,2
5347,0.9876343,0.9971086,3,3,2,2
5348,-0.6281373,-0.5216199,6,6,1,1
5349,-1.1234043,-1.0385733,4,4,1,1
5350,-1.1305503,-1.1994216,5,5,0,0
5351,-0.5402591,-0.59048057,6,6,1,1
5352,-1.9105154,-1.821209,4,4,1,1
5353,-0.40802506,-0.39539045,6,6,1,1
5354,-0.43458855,-0.44018438,0,0,0,0
5355,2.4664805,2.3871412,2,2,0,0
5356,-0.36110133,-0.34057143,6,6,1,1
5357,-0.42953116,-0.44392043,4,4,1,1
5358,-0.34062415,-0.3038236,1,1,2,2
5359,-1.3917755,-1.4070258,5,5,0,0
5360,-1.2729458,-1.2726035,5,5,0,0
5361,-1.043036,-1.076043,5,5,0,0
5362,-0.29457724,-0.29273725,0,0,0,0
5363,0.3031375,0.31405124,1,1,2,2
5364,-1.3238016,-1.2961532,4,4,1,1
5365,-0.49910864,-0.49731836,6,6,1,1
5366,1.2224714,1.1862758,2,2,0,0
5367,-1.7370801,-1.6639179,4,4,1,1
5368,-0.58571124,-0.5408741,6,6,1,1
5369,-0.9053199,-0.9454924,3,3,2,2
5370,-1.4850959,-1.4404327,4,4,1,1
5371,-1.3362116,-1.2937561,4,4,1,1
5372,-1.1985785,-1.2156643,5,5,0,0
5373,-0.10516175,-0.15302433,0,0,0,0
5374,-0.63657415,-0.5643305,6,6,1,1
5375,-1.179923,-1.233898,5,5,0,0
5376,0.10278693,0.056202173,1,1,2,2
5377,0.32672575,0.32014233,3,3,2,2
5378,-0.1977987,-0.21586406,6,6,1,1
5379,0.1849515,0.2698573,2,2,0,0
5380,-0.978172,-0.9861858,5,5,0,0
5381,-0.9103728,-0.9400575,5,5,0,0
5382,-0.108068064,-0.087377,6,6,1,1
5383,-0.5029796,-0.5389617,6,6,1,1
5384,-1.2018639,-1.1802034,5,5,0,0
5385,-1.1929047,-1.227194,5,5,0,0
5386,-0.23257576,-0.25828385,3,3,2,2
5387,0.28858382,0.26782435,3,3,2,2
5388,-0.50213027,-0.40901533,0,0,0,0
5389,-0.05541978,-0.024417713,1,1,2,2
5390,-1.6347337,-1.5537853,5,5,0,0
5391,-0.38978684,-0.38154167,0,0,0,0
5392,-0.23916957,-0.19150235,6,6,1,1
5393,-0.34737626,-0.37756214,0,0,0,0
5394,-0.26274818,-0.2405158,6,6,1,1
5395,-0.42249373,-0.36329398,4,4,1,1
5396,0.38713127,0.4021132,0,0,0,0
5397,-0.98261493,-0.9599598,5,5,0,0
5398,-0.36404973,-0.3558874,6,6,1,1
5399,-0.40381828,-0.3566819,6,6,1,1
5400,-0.04723343,-0.06539878,0,0,0,0
5401,-0.91475976,-0.9501232,5,5,0,0
5402,2.328208,2.261969,2,2,0,0
5403,-0.3196719,-0.334836,6,6,1,1
5404,-1.1141746,-1.0393358,4,4,1,1
5405,0.68754965,0.6851451,3,3,1,1
5406,-1.0519049,-1.1020802,5,5,0,0
5407,-0.14806047,-0.039919674,3,3,2,2
5408,-0.7940926,-0.8210887,5,5,0,0
5409,-0.3500843,-0.3269431,6,6,1,1
5410,-1.8546199,-1.855384,4,4,1,1
5411,-0.34062365,-0.32324007,6,6,1,1
5412,-0.39786518,-0.39103034,6,6,1,1
5413,-1.3713416,-1.3199071,4,4,1,1
5414,0.27793136,0.29458848,0,0,0,0
5415,-0.6710569,-0.6222735,3,3,2,2
5416,-0.24410181,-0.3199705,3,3,2,2
5417,0.4311698,0.47264305,3,3,1,1
5418,-0.50799257,-0.5660341,0,0,0,0
5419,-0.3298736,-0.38288766,6,6,1,1
5420,-0.28563192,-0.28461945,6,6,1,1
5421,1.1840422,1.2208142,2,2,0,0
5422,0.30041954,0.38219693,1,1,2,2
5423,0.78928715,0.7046449,3,3,1,1
5424,-0.07890122,0.0012046993,1,1,2,2
5425,-0.2681722,-0.32539904,6,6,1,1
5426,0.36592376,0.32833177,0,0,0,0
5427,-1.4341165,-1.4457476,5,5,0,0
5428,-1.2169105,-1.1934835,4,4,1,1
5429,0.29066908,0.2802903,0,0,0,0
5430,-0.13878787,-0.13228834,0,0,0,0
5431,0.21520591,0.19687845,3,3,2,2
5432,-1.3534485,-1.4915861,5,5,0,0
5433,0.30073476,0.28246588,1,1,2,2
5434,-0.91226256,-0.8373152,4,4,1,1
5435,-1.0779524,-1.1269387,5,5,0,0
5436,-0.43085593,-0.36468118,6,6,1,1
5437,-0.41984758,-0.3498323,6,6,1,1
5438,0.6011624,0.62521863,3,3,2,2
5439,-0.5361205,-0.40335307,3,3,2,2
5440,0.24188796,0.27950513,3,3,1,1
5441,0.50582063,0.4702025,3,3,1,1
5442,-1.2172662,-1.1847702,5,5,0,0
5443,-1.1524293,-1.1818624,5,5,0,0
5444,-0.90402263,-0.87828475,1,1,2,2
5445,-0.38243535,-0.36075798,1,1,2,2
5446,0.38415706,0.37709588,3,3,1,1
5447,-1.4037465,-1.4059876,4,4,1,1
5448,0.7690618,0.7166583,3,3,1,1
5449,0.4944931,0.43815804,3,3,2,2
5450,-1.401345,-1.3894958,4,4,1,1
5451,-0.61887103,-0.6002148,1,1,2,2
5452,-0.7441844,-0.72436756,6,6,1,1
5453,-0.46168065,-0.31776848,6,6,1,1
5454,0.13905507,0.14018668,0,0,0,0
5455,0.46207446,0.45074642,3,3,1,1
5456,-0.18211962,-0.1720382,6,6,1,1
5457,-0.08276977,0.010473266,1,1,2,2
5458,-0.61859816,-0.540893,1,1,2,2
5459,-0.13396457,-0.13024059,6,6,1,1
5460,-0.11937816,-0.07825863,0,0,0,0
5461,-1.2376525,-1.2575781,5,5,0,0
5462,-0.1814629,-0.13006403,0,0,0,0
5463,-0.5534605,-0.55561423,6,6,1,1
5464,-0.8896343,-0.858806,1,1,2,2
5465,-0.57040936,-0.63901806,4,4,1,1
5466,1.1303198,1.1123261,3,3,2,2
5467,1.0584389,0.9364619,3,3,1,1
5468,0.15784177,0.18979955,4,4,1,1
5469,-0.1617439,-0.14645034,4,4,1,1
5470,1.4942455,1.3766451,3,3,2,2
5471,0.35457644,0.39376077,1,1,2,2
5472,0.6935076,0.5637262,2,2,0,0
5473,-0.1715497,-0.19983673,6,6,1,1
5474,0.58374053,0.5115313,3,3,1,1
5475,-0.123463675,-0.053175047,3,3,2,2
5476,-0.6084611,-0.58558935,0,0,0,0
5477,-1.1466986,-1.086957,5,5,0,0
5478,-0.94775635,-0.93118787,4,4,1,1
5479,0.5607291,0.48796615,0,0,0,0
5480,0.47849137,0.4203108,1,1,2,2
5481,0.42471856,0.41812503,0,0,0,0
5482,1.3080264,1.2885685,2,2,0,0
5483,1.2124611,1.1648793,2,2,0,0
5484,-0.41012183,-0.38159454,6,6,1,1
5485,-0.9836757,-1.0218052,5,5,0,0
5486,-0.64649737,-0.6315125,1,1,2,2
5487,0.431079,0.43928272,1,1,2,2
5488,-0.9949662,-1.0458442,4,4,1,1
5489,-0.8391793,-0.9024458,5,5,0,0
5490,0.25968114,0.2754162,3,3,2,2
5491,-0.23892869,-0.19421792,6,6,1,1
5492,-0.19811647,-0.2384524,0,0,0,0
5493,0.5540836,0.45676044,3,3,2,2
5494,-0.5835234,-0.49924603,1,1,2,2
